,missing_%,outlier_%,duplicates_%,noise_level,drift_score,leakage_score,new_r2,new_rmse,quality_score,quality_labels
22,0.017390904863082444,0.05651835598674502,0.0023069733218166635,0.14116157001901164,0.055502647969684626,0.2845396619219577,0.5453446741068799,1515944.3534009922,91.8410182954503,Good
23,0.036834968963785374,0.0008456743294309677,0.13654361278557922,0.24180380818795852,0.10019319099797758,0.19819815950841516,0.5206480508243259,1556572.5488514518,87.68188162753748,Good
24,0.2695699669875193,0.16335856192033604,0.11410837095769795,0.08265691121705677,0.38746000042221124,0.20813356414711526,0.12421633179574154,2103974.826739386,20.919163499175543,Poor
25,0.2751044486059272,0.080928695086293,0.160044259838366,0.03145778107575409,0.3471997177853149,0.07984556397974141,0.24365193911450422,1955253.0282405159,41.03320938191008,Poor
26,0.07720739091345984,0.1789711106765654,0.0946984908647913,0.24203675771524424,0.12895882797427,0.19332290490792078,0.41360298034586984,1721622.7601010012,69.65451518749613,Moderate
27,0.2862279080425196,0.08606374527217996,0.01012710074826253,0.12746918386119435,0.3970521626351833,0.0647109845296497,0.20822259680846655,2000523.557449874,35.06658491591803,Poor
28,0.2261817738248988,0.19987573117892646,0.17933559931637083,0.2708116801116915,0.16149893012719907,0.21613850080303987,0.2942005378052186,1888786.1079292286,49.54605455595761,Poor
29,0.23217264141284452,0.19270973668510752,0.12201826308912955,0.0743614637746491,0.376798369718917,0.10824397061878344,0.14376754025000293,2080357.4488581868,24.211765368418458,Poor
30,0.07649690539402759,0.03435151006555164,0.1825059828933829,0.04526738647571945,0.31825623252420654,0.16623345593639607,0.33438259566197115,1834232.7898677955,56.313079679682566,Moderate
31,0.17240475825465326,0.10109535608552267,0.1213086850121012,0.22396919960505995,0.15490840751322182,0.29500415242655703,0.3760885431167573,1775839.0372792778,63.33674171415109,Moderate
32,0.09592287199835144,0.004461009656875659,0.1569261699865407,0.13971609411688812,0.24517390127452238,0.07712141516378053,0.41150592263492114,1724698.4239595195,69.30135153752876,Moderate
33,0.03451060589396763,0.09526007731920288,0.034706238972251426,0.05862523232203495,0.36941955705157103,0.2679207148539453,0.10623552269965775,2125463.557489417,17.89103120859268,Poor
34,0.25689996513090385,0.10705264464677842,0.029973323438190747,0.22782469477205275,0.3148163799903434,0.1781221440604164,0.26583350168313147,1926368.640283203,44.76878688071539,Poor
35,0.19202636927182867,0.1931948302891252,0.09287110043046609,0.16349873007152668,0.17485875912444704,0.12087921644532403,0.293428092150286,1889819.3941037846,49.41596766065036,Poor
36,0.0239945294919058,0.03596178591559505,0.013760660368120715,0.009136716296422076,0.27725872429179305,0.14262982278945757,0.3077892365807061,1870515.418003583,51.83451539935868,Moderate
37,0.09139858610612274,0.07086099184310184,0.07699227962945827,0.19252193310867446,0.07956392308220045,0.10336064056664167,0.4891664042582927,1606874.0753017922,82.38008513896428,Good
38,0.10870522059238398,0.15360581898099587,0.16855249715259046,0.28758865317722376,0.30472790896088287,0.26493702253702406,0.3441150201090104,1820773.6554528815,57.952108745407784,Moderate
39,0.2522965345009776,0.18961679815034774,0.0928432023981916,0.08657548893945474,0.4932094278988852,0.20012146555409346,-0.06168144806557452,2316536.953839582,-10.387718573685122,Poor
40,0.20020634561227457,0.16808849247683308,0.09308259338809698,0.0535680271056546,0.25635583419914465,0.2101013121614367,0.17910682367671704,2036973.7908189688,30.163223097525872,Poor
41,0.056785684350313156,0.03718608013661373,0.01772984946947309,0.06347506562672858,0.31454116942169785,0.017218856701588292,0.2934664125194616,1889768.1469780707,49.422421160416015,Poor
42,0.20338136253362923,0.07573012979846915,0.0902430409479085,0.24247674993580007,0.004811658580478273,0.05970507109005173,0.5099544864220404,1573839.0871665466,85.88098782487535,Good
43,0.1552933611843915,0.014222525048248414,0.015822203867404162,0.25550129679585165,0.28529091617951535,0.26288764083930344,0.3450489961068982,1819476.8086187607,58.10939882410893,Moderate
44,0.15918950202137622,0.08139301280800418,0.04111676217211693,0.19193878328973674,0.4181841768063991,0.2353629440992767,0.11814285595565044,2111257.654059859,19.896334759424317,Poor
45,0.10425693235787459,0.18227617688352482,0.049327478144487305,0.06746300289175941,0.1841814946422376,0.09434356914858671,0.35888130173556265,1800160.9640896863,60.438885284008705,Moderate
46,0.23703544502431675,0.1634078494508184,0.1295475638687768,0.2329102104976519,0.1945089323961236,0.17124366509351804,0.4491069310190474,1668690.4192800184,75.6337043831662,Moderate
47,0.07721047842708541,0.1693542682251231,0.01772427302837305,0.07414293118738544,0.2949426946337937,0.038886393192727665,0.29952423852827925,1881649.2612150484,50.442614325807476,Moderate
48,0.13222699080715894,0.17202154784347456,0.09298797729661686,0.06063707778338429,0.2931851834829031,0.27906803659519697,0.09432310624428153,2139581.1459239307,15.884871600610861,Poor
49,0.2232090549990034,0.08133330006307037,0.10379767977451822,0.19599929445979206,0.4742236502064667,0.22021761716328675,0.04117901265200219,2201460.432130101,6.93492140645699,Poor
50,0.2540277152872932,0.023842618857056897,0.03673005969419487,0.2066323199696189,0.2497878030026584,0.18072429560310918,0.37277293528336064,1780551.3918526126,62.77836310673878,Moderate
51,0.16286592668066885,0.18885083570964245,0.0056806005282711075,0.1128551905235365,0.14827112200844134,0.13076409401820577,0.43332115174577357,1692429.6279689784,72.97523513998708,Moderate
52,0.10123215498503886,0.07749885304386908,0.10488924583113508,0.07958254955488057,0.46027007228181455,0.1149208839003662,0.009531513076274645,2237496.937196028,1.6051937579753466,Poor
53,0.14114651296321884,0.0777000127219537,0.11404361972267203,0.13731713039652368,0.1796440091269655,0.1067624933613247,0.3393089211330734,1827432.480086769,57.14271783185085,Moderate
54,0.17781701529316885,0.0591393637330748,0.1509372597520641,0.25862216977883323,0.4179147557544937,0.08929697548866607,0.10884920375108775,2122353.4813361173,18.331198942248424,Poor
55,0.1418563912005882,0.12589824753261386,0.19932245263254644,0.028858879474649844,0.0658723740508298,0.030022434772920402,0.4253675047614529,1704265.329408602,71.63576842675869,Moderate
56,0.22401042485045045,0.009455808144571988,0.1127720868773225,0.2053730245126644,0.25470352243363953,0.15711404479000377,0.1756906458023043,2041207.861910119,29.587907577706634,Poor
57,0.07613161897676375,0.006913844060803998,0.04120728749797578,0.11179522069650234,0.35294131965159115,0.14268858012926844,0.2572150620496043,1937642.5487711169,43.31736302046169,Poor
58,0.23194813940608494,0.1770641566151474,0.10868035841532031,0.2837718862296679,0.10821774159216935,0.2929356128658392,0.4572920481004279,1656247.4048687313,77.01215277243962,Moderate
59,0.23615723676227446,0.1826804559061184,0.17575806168371869,0.15180177805408882,0.3574424518961415,0.17453040228842556,0.2746314956402707,1914791.3880585395,46.25044932713826,Poor
60,0.2250890223284723,0.04164060590482586,0.026015279013178128,0.17575093731212243,0.01659904136910223,0.1041964881091005,0.5485861756597479,1510530.663477474,92.38691672915047,Good
61,0.17535333579853843,0.15241372814487217,0.08424677629281463,0.1723122099395982,0.03669703195864382,0.03610905808534924,0.5132535689808664,1568532.4439587162,86.43658342529,Good
62,0.0957788052728359,0.05867466961829753,0.13254690477592354,0.15904534431466713,0.2673636005769501,0.24000666205693708,0.28268528119194125,1904131.72731382,47.60678028867186,Poor
63,0.10122645486689393,0.035388674063895696,0.1200100806140017,0.1287670796405619,0.03079847346622422,0.0374383784111597,0.5436889434376602,1518702.1727728504,91.56217814553375,Good
64,0.006752771664675694,0.1634997555255517,0.15554157450678283,0.037374841848604165,0.4910755847607816,0.21088289534234453,0.010211293803876309,2236728.9832525137,1.7196750341385447,Poor
65,0.07191953239985767,0.09735822049601424,0.03701657781875683,0.24356722047123,0.4572869108827729,0.023243218475973205,0.14263792729550573,2081729.2866867795,24.021528241429625,Poor
66,0.13616998786678486,0.02354510912755241,0.09515603759918029,0.10989040512481485,0.09195937843909563,0.16502292303997124,0.5245643147391321,1550200.976898555,88.34141619884062,Good
67,0.11659228568450158,0.049544959047563245,0.0835878503909393,0.09093234113302279,0.49937117819437415,0.28882617692889195,0.052448391556662255,2188484.902147603,8.832787624470889,Poor
68,0.2941927089534759,0.04476867263748188,0.13992856612434115,0.06328400456481405,0.29259137350882697,0.06551951876534122,0.32300830734062724,1849838.3893596702,54.39754575881119,Moderate
69,0.13338037025754104,0.19913002207353947,0.052180683121528085,0.09084459200755775,0.26913239655130566,0.04781804240828343,0.16276411724439477,2057150.3547775033,27.410962239920206,Poor
70,0.27936862425578146,0.178658877310052,0.019816639874305975,0.08381621486023963,0.11957151605259853,0.11473890981227558,0.4435095266325152,1677146.442343641,74.69105041939102,Moderate
71,0.02626294466674811,0.0654159136464956,0.19945315873673503,0.04781678883984288,0.22668250243365573,0.04615473584507291,0.27309615730519465,1916816.7714337537,45.99188434462999,Poor
72,0.1684143622342649,0.11874300335066318,0.08339778622047966,0.1850882412250319,0.3601542532450293,0.17893572598162863,0.14282974985357477,2081496.3950136572,24.053832910204378,Poor
73,0.06312281509223312,0.011400230199471673,0.10961232335500251,0.24816793265283682,0.13009969685143924,0.23724523895619065,0.5148561105473974,1565948.2331259744,86.70646604506993,Good
74,0.2431696200242374,0.17089604063549887,0.17434300942938308,0.21793011315811286,0.30204538612924337,0.0842824589654512,0.25998714974396264,1934023.5093783184,43.78420787792932,Poor
75,0.1233517750445961,0.13126009763599997,0.03548251211474136,0.2370701988830712,0.2957380916920683,0.0545511506047888,0.2653252209315963,1927035.3600881496,44.68318776511493,Poor
76,0.07477147408607379,0.13540930448831526,0.05789923035499727,0.23473427201067146,0.1943751130289877,0.15850664296886258,0.5100499662063778,1573685.7573912872,85.89706749161921,Good
77,0.096905593135593,0.02529439282859458,0.1347991572845006,0.11161965798472775,0.07936756009081825,0.050731576399633334,0.4904557551326143,1604844.9081797674,82.59722358893953,Good
78,0.06299365382266169,0.19620406439707896,0.11829620129361247,0.1420641994226955,0.4400873907764048,0.17091488211509112,0.10847767811436138,2122795.8456169763,18.268630635597773,Poor
79,0.07557459687944802,0.19395013065559807,0.08838382004045063,0.006800169632894348,0.23300362222821364,0.15163843594378,0.28825473068388274,1896725.1939257153,48.54472639316565,Poor
80,0.23073725481749557,0.18882222247383953,0.09551150474485293,0.13554091931184253,0.20765217890666798,0.11809958181356253,0.29320320732486305,1890120.1121828835,49.37809500442637,Poor
81,0.14060291424836502,0.1770851810011109,0.19276592940737816,0.020867063619026894,0.16531370084928504,0.2443578911580792,0.3242691746566112,1848114.9651276565,54.60988731770707,Moderate
82,0.09131313462223485,0.09582562535384237,0.16353932623938985,0.23904195328045696,0.05269896661100648,0.07283106943888099,0.4953138397311738,1597176.1485335138,83.41536935561058,Good
83,0.2779677695534701,0.1480903481356377,0.19537972919536073,0.034706235391802565,0.3048400007399741,0.2185633779346563,-0.006329050599353625,2255340.5235588998,-1.0658698608178703,Poor
84,0.13360250963530915,0.16285222787759365,0.07223213818813908,0.2791220097234925,0.1531365747367553,0.1887672376086502,0.4001531814203365,1741254.6860141717,67.38944634600976,Moderate
85,0.2636004630187119,0.17841402260246367,0.16370624893027264,0.2085379927757742,0.4235676627004811,0.2041296157941329,0.12645469492716366,2101284.3948091357,21.296124271079055,Poor
86,0.11817128949870381,0.1862613326332801,0.12013457387643794,0.2580865187762999,0.22376260839188244,0.17445740836416296,0.3621551787973759,1795558.814142669,60.990236048776815,Moderate
87,0.0014067639272066445,0.02784568535723151,0.14090795485368066,0.2973693228979638,0.09077464094202786,0.1791333094174542,0.44969932786712274,1667792.9739372942,75.73346941681461,Moderate
88,0.06957176065271645,0.12620437293138148,0.07438104765961505,0.006894724362840943,0.47522135004963606,0.02139998288314827,0.039215464027627545,2203713.4406924364,6.6042419046711975,Poor
89,0.044444654941714457,0.09721456249031211,0.1987632196303955,0.21564797516910886,0.47135846305344625,0.12121135612230122,0.18510644618394378,2029516.3736883183,31.17361426225927,Poor
90,0.1195626195222177,0.1905979607058782,0.11275215762827276,0.12456246363393106,0.27643955548741234,0.22896437062406919,0.3600969081398735,1798453.5380903769,60.64360449246383,Moderate
91,0.14675519863137254,0.1340216185071587,0.07082263552037915,0.21953324855893178,0.3855508684414091,0.22125811086841038,0.21407822320049452,1993112.3473043249,36.052725821176345,Poor
92,0.011699895598792231,0.12593839563625833,0.11687767146521455,0.22687774571977698,0.3780426578886394,0.20164128828801284,0.16608754771861367,2053063.3378857009,27.970658251412882,Poor
93,0.07752988757128344,0.08753645705107811,0.08032941499218083,0.2303531171560171,0.16493567489048844,0.25154124801042,0.4257362501987423,1703718.422541826,71.69786852246041,Moderate
94,0.2952382838360721,0.06353431962759003,0.07589258269385275,0.1066194673782719,0.42454510984182686,0.07370019167191738,0.208271365632815,2000461.946267261,35.074798030855966,Poor
95,0.052652607349264156,0.16549254236786018,0.12965623648380684,0.005335545958224474,0.013862590502157768,0.2672183199484657,0.36201495293737296,1795756.1740128219,60.96662073467273,Moderate
96,0.025788794837441807,0.12385636989894529,0.10831074159452035,0.1579993281276061,0.2362909032586466,0.22235439974652127,0.3659368557247896,1790228.1148967517,61.627104943566856,Moderate
97,0.19898102458897057,0.1703527024656416,0.12039864219759473,0.11859064207739711,0.3843347761675655,0.14078482099964956,0.1588852934465954,2061910.1264411204,26.75773292588697,Poor
98,0.13411382452647463,0.03205460899871378,0.023750053478919543,0.15284566096125432,0.1626455616048218,0.08110571906152811,0.40172124934921416,1738977.2776171449,67.65352329070609,Moderate
99,0.27730459542889746,0.02056005292222454,0.17457616628843062,0.28373847851662265,0.22897373113601094,0.07742909646485986,0.3820584016749208,1767322.612564532,64.34212035832593,Moderate
100,0.08549783789920558,0.12041354234691132,0.1431643205537709,0.257820196819609,0.03072194011543483,0.2042142583414131,0.5567645194015741,1496784.845047464,93.76422442624983,Good
101,0.07449627664902578,0.0603683330030153,0.0003374623237826224,0.11549252949079562,0.48424990920220234,0.19287614604942613,0.023542185824628303,2221615.316465993,3.9647188680728362,Poor
102,0.1523000636803905,0.019267193226763804,0.14066400005596072,0.07961893153928835,0.1277997150326739,0.19489033083452012,0.40921737692568017,1728048.6881618279,68.91593956170523,Moderate
103,0.07161607596018892,0.11394526489557558,0.03863456411914732,0.06243302357588425,0.39657254152743093,0.06993714038574769,-0.021252930641698198,2272002.3497411283,-3.579187410407527,Poor
104,0.018658243632112912,0.12192666066789884,0.03150088707944625,0.21887138705526435,0.42370804073405555,0.24839049989097417,0.05668345863218416,2183588.7256754036,9.546011556477671,Poor
105,0.18517430348445268,0.039405516573145616,0.14138069863896904,0.23803556425331515,0.29518214996820735,0.11586646569823773,0.2847455920327254,1901395.1848811,47.95375543046207,Poor
106,0.06169118741013335,0.15213873474868542,0.05223763174421925,0.19145006559287475,0.07155051608209656,0.04718637941126841,0.4648185538494427,1644722.5340817766,78.27968500483584,Moderate
107,0.07827787692909083,0.014393278074359929,0.09564659390343203,0.14077786080564728,0.2738781455089732,0.1290963622677334,0.3761130051679197,1775804.223772717,63.340861346733966,Moderate
108,0.2260939262076735,0.08743621299583033,0.10330582026676219,0.13505166507562424,0.30920071507984936,0.2390704902787579,0.10598405437357172,2125762.5451904326,17.84868164833592,Poor
109,0.013494705932702699,0.08173713280897871,0.07737542260924427,0.06656875405294167,0.29317502478173674,0.0601669055173172,0.25620451666630495,1938960.164478696,43.14717795871524,Poor
110,0.19047678212171554,0.053553954094984806,0.10729681486458575,0.16158765831141655,0.28745573525565554,0.2524329440282309,0.3000719568441059,1880913.4646571525,50.53485508702327,Moderate
111,0.18075481993776155,0.16796207353514134,0.04602148013873562,0.06398085962773904,0.20476194425479316,0.16265321942552557,0.2800679731826211,1907602.4224540556,47.1660017422187,Poor
112,0.015478152349562246,0.14174811377552493,0.17657180110419513,0.08199037279908723,0.13454673426582048,0.04086112295860423,0.3142008492344165,1861832.4259821267,52.9142894633433,Moderate
113,0.2328932093349313,0.1433224424548572,0.02658125989611089,0.14699019488111645,0.23421663075209864,0.0959847770794597,0.36583581077528127,1790370.7555034815,61.610088052237245,Moderate
114,0.02900044047119562,0.17176241394953357,0.039927741170647374,0.22307906637491703,0.36745811886012647,0.27748307245220805,0.21976739601944772,1985885.3202840984,37.010834426174036,Poor
115,0.0426571791858937,0.14381607019054565,0.015102393093683997,0.03131036599138791,0.2206692172846968,0.10730185321759432,0.33520932848068985,1833093.3277711237,56.45230902863283,Moderate
116,0.0246051032331308,0.17930742872242422,0.1260363387531479,0.1275569476993072,0.062204261512907866,0.0850785341834227,0.5085276881382585,1576128.5875352905,85.6407019772152,Good
117,0.16670684982066056,0.034097397081313256,0.0013039717773458692,0.031901634687104864,0.07675346900692387,0.0354869566200085,0.4753186752337901,1628508.094233459,80.04800123849782,Good
118,0.2295089592410706,0.13986702989074426,0.02539262904990036,0.14667417466032157,0.4215222757109758,0.23739911133751834,0.02773187164950419,2216844.0524863903,4.6703001834579805,Poor
119,0.2242701845015128,0.03314284032404526,0.05288240689238391,0.09431883347035809,0.022614599828898685,0.23488013554440895,0.6011156923440751,1419925.61538182,101.23336656522415,Good
120,0.10104983044092627,0.01720114007653828,0.14015263436536618,0.10234736738689797,0.08165404493371065,0.014529269830391522,0.4739143263276674,1630686.0498515,79.81149607084099,Moderate
121,0.0020353464871134762,0.17952453150946043,0.09212421407762164,0.12682123831903339,0.331773088514024,0.027725757227324455,0.17258647473021582,2045047.6244489439,29.065136849834794,Poor
122,0.2375145614693498,0.12267105612706208,0.0014948002550547958,0.24139308325119038,0.1760951165881931,0.10729581544005902,0.44047497522243906,1681712.9785829543,74.18000427774176,Moderate
123,0.2703495904664343,0.002954332543803284,0.02782729346538746,0.03241471032790661,0.008349886429969033,0.14491752993316878,0.5966454241224719,1427859.9504025606,100.48053261447876,Good
124,0.11081727628225826,0.1542547346868087,0.009043288423400254,0.25503219444715564,0.10636419065400265,0.053090499995340976,0.4195516850810215,1712867.9990411152,70.6563313348896,Moderate
125,0.2862234589724432,0.0781988655289303,0.11794045153289921,0.13465225954060986,0.13321727776196002,0.1067476795269053,0.45331868121279695,1662299.3497509698,76.34300153956276,Moderate
126,0.280768848401425,0.13911030047499037,0.19992086268498718,0.03718774701270764,0.18271662484739287,0.06916186142721165,0.33188068029118467,1837676.8035806199,55.89173430628476,Moderate
127,0.20385506042743476,0.11939153940189895,0.12262801911202258,0.27979917351667916,0.12687634861244307,0.17526275907193814,0.4237513690790137,1706660.242801346,71.3635964338408,Moderate
128,0.18917278952996028,0.019647748765387465,0.030601388799841533,0.18497090109014122,0.18130163315188141,0.08519673682913038,0.49672275642394437,1594945.1968796519,83.6526437802108,Good
129,0.2733331669122329,0.1964595283303271,0.05636494398155223,0.2714915820895765,0.12138007769490955,0.12719769371150566,0.4100172369676791,1726878.490192137,69.05064328989572,Moderate
130,0.07331957733355533,0.1641286118947124,0.012510508634485419,0.16556804248929186,0.467781335429702,0.08827648029666951,0.0940196020292241,2139939.6167574995,15.833758721928245,Poor
131,0.1920319683051253,0.04885872715212969,0.10110586738668602,0.22886190400270534,0.14428884062802522,0.1632763085488055,0.3672476895305705,1788376.6386905625,61.8478613151885,Moderate
132,0.022528198057790636,0.03763759183572695,0.17203814954269414,0.21711933680460116,0.22999833638775635,0.12825956167181832,0.31422220067242446,1861803.4429271042,52.917885240292875,Moderate
133,0.0828891373229448,0.032397806791323536,0.1310419278863711,0.08601459452728272,0.42515247976704057,0.19239732475090995,0.12573154695248412,2102153.969171841,21.174339554868833,Poor
134,0.05018313736653733,0.05514329432948917,0.06490613668096157,0.28724511962426796,0.36738332475304275,0.14195249084852582,0.2433105445491791,1955694.2519872242,40.975715422568975,Poor
135,0.0474641324896621,0.07859366859637851,0.14947954969988178,0.04328943096973046,0.15387031714213584,0.08801613047569155,0.3410426176316156,1825033.2540910945,57.434688138707024,Moderate
136,0.19176087663848412,0.11225966666985693,0.11592021017823106,0.17551526140578463,0.41977450340760564,0.10155636182717587,0.2899211639160505,1894503.4593369528,48.82536895232204,Poor
137,0.033803566222194194,0.04318964073259475,0.040394570381796814,0.23306351058556504,0.48794061724535315,0.03352230880473946,0.16114999630124205,2059132.4070720887,27.139129547478614,Poor
138,0.043623479529059435,0.16787486166127058,0.17353299037140557,0.003682892592126352,0.22580540454971787,0.09737659934415314,0.24659589737907595,1951444.070577755,41.52899881137572,Poor
139,0.0497831778451149,0.10737225007763218,0.1345127625490806,0.276565107787434,0.1473869788487605,0.2776581457146314,0.3987775865328077,1743250.1032714322,67.15778361740686,Moderate
140,0.09365835878496696,0.16625466322760904,0.026219129001355104,0.12464964364913844,0.07208694840920626,0.001743388939725854,0.49463987308895085,1598242.2410827365,83.30186722446702,Good
141,0.09772530909984248,0.020670176906584726,0.025468393159904415,0.26138515993521594,0.2899097042339078,0.2853991457193246,0.38247850688596996,1766721.756695664,64.41286990848367,Moderate
142,0.045420026260243836,0.0202739969724691,0.08749221850965638,0.0030705950381598067,0.335499257316688,0.24592151312952695,0.24100663298125158,1958669.2651178653,40.58771569596,Poor
143,0.12211544354359079,0.10300534569345515,0.1647442197329656,0.23648788329270665,0.13927485704014497,0.1998381407748892,0.47256489823105996,1632776.0937394332,79.5842400685487,Moderate
144,0.07904171657973108,0.16198155761907532,0.10115219724898084,0.22384422752424624,0.4357923384756031,0.048461898952560686,0.12657112284954664,2101144.358380945,21.315731795379513,Poor
145,0.15345815945787414,0.17378772796019615,0.19619711782716606,0.15961451771700766,0.2628021653895602,0.14263992471367576,0.273199233794845,1916680.862296077,46.009243365853244,Poor
146,0.10869442639392818,0.009270483879415448,0.17551684080097518,0.1870165580567746,0.0391879548242986,0.013695849410576666,0.5546849486045937,1500292.041250428,93.41400573212772,Good
147,0.06568292087356367,0.020292380010502598,0.17939621289341304,0.15858365477717584,0.14059399686767343,0.019520941628471677,0.40212968914616076,1738383.5837995193,67.72230827870547,Moderate
148,0.2908436952295472,0.12920175024406783,0.1854629357836047,0.0015572463944524494,0.17296575886369636,0.2979396701835126,0.40213747848013026,1738372.2595255424,67.72362007360798,Moderate
149,0.19005022044730327,0.1235741336871211,0.1503791355038879,0.09935724953409035,0.41913671326799135,0.05554495318985928,0.10632362244074323,2125358.799799593,17.90586800872483,Poor
150,0.18462403934272872,0.16452954157099142,0.13751289837180966,0.18640587321393787,0.26728281760687767,0.23583779199087457,0.2951774328281721,1887478.523583674,49.71057259002981,Poor
151,0.04405071420188145,0.04540313859544052,0.0339666017173037,0.24978528944255188,0.21691629673706891,0.2581365914879509,0.3645452233266968,1792191.6211945773,61.39274135187488,Moderate
152,0.10219862063387368,0.01459843674678778,0.14809637855051486,0.11971366686082648,0.44103036487748903,0.12403905426799265,0.19193061491741115,2021000.6112895312,32.322866533821355,Poor
153,0.02181051273695109,0.015867597583250116,0.07482575990396852,0.14086861062664005,0.06446562714064613,0.2716923902501593,0.5129441170352371,1569030.9666632328,86.38446889451798,Good
154,0.03974818845809856,0.01969866029096186,0.08113853626413262,0.21847756440303132,0.49422778261962086,0.20950145887388597,0.16076986874078836,2059598.9054452775,27.075112598396988,Poor
155,0.13065912069666877,0.043636417093417174,0.151888910420928,0.06604211726484056,0.03189226436769205,0.11613894625790618,0.47527958082476696,1628568.7637986122,80.0414173833603,Good
156,0.28354072260071095,0.05210212610737586,0.061165799133161364,0.1257280127100935,0.013419711284529234,0.25525438033122994,0.5119331856280238,1570658.4600606747,86.21421882282272,Good
157,0.26698394850460905,0.020942727622141735,0.0018479846562257764,0.02160692841005606,0.4393042901976145,0.26478516671546115,0.20015616279033333,2010688.156153057,33.708123837240244,Poor
158,0.21615004254086675,0.1489749653286054,0.06506412459489674,0.03440972499519218,0.40540983308286377,0.2274010126076355,0.12154016943998203,2107186.968963808,20.468473343854182,Poor
159,0.1591621996828394,0.19984554618373307,0.06107727905317953,0.1430553713534267,0.2996707601597963,0.12176173858686858,0.21112828147263052,1996849.3975918945,35.5559287219052,Poor
160,0.0019747316823329306,0.1275651020506685,0.10735556755010667,0.2378399802382588,0.15049669251199993,0.2094437901332202,0.3885412426201008,1758027.6567587135,65.43388991640927,Moderate
